#Acc_x;Acc_z;Elongation Droit;Elongation gauche;Gyro_x;Gyro_z;PressionPiedDArriereD;PressionPiedDArriereG;PressionPiedDAvantD;PressionPiedDAvantG;PressionPiedGArriereD;PressionPiedGArriereG;PressionPiedGAvantD;PressionPiedGAvantG
1491;1511;553;793;1789;1808;3029;2783;73;2342;3047;1768;1039;2642
1499;1514;551;794;1787;1805;3028;2654;73;2347;3046;1551;1040;2644
1501;1513;552;794;1788;1807;3031;2539;71;2349;3046;1289;1041;2646
1502;1514;553;795;1791;1810;3032;2448;74;2352;3043;1085;1042;2650
1505;1514;554;793;1791;1811;3031;2326;71;2352;3045;933;1043;2649
1509;1519;554;794;1790;1802;3032;2243;71;2355;3043;718;1043;2648
1509;1517;553;794;1791;1807;3031;2229;72;2354;3045;708;1044;2642
1506;1519;553;794;1795;1809;3030;2226;71;2357;3044;728;1044;2632
1511;1519;553;793;1795;1804;3030;2223;73;2359;3045;757;1044;2628
1505;1517;552;793;1795;1806;3031;2247;74;2356;3044;813;1044;2630
1504;1521;552;794;1794;1807;3031;2358;72;2359;3045;828;1044;2638
1505;1518;553;794;1799;1806;3031;2464;71;2359;3044;819;1044;2642
1510;1520;553;796;1795;1805;3031;2581;71;2365;3046;924;1043;2648
1510;1520;553;796;1795;1805;3031;2581;72;2363;3046;924;1043;2648
1497;1513;553;796;1792;1806;3032;2737;72;2365;3045;1458;1041;2668
1497;1513;552;796;1794;1805;3032;2737;74;2365;3045;1458;1041;2667
1494;1510;553;794;1793;1807;3032;2779;71;2368;3047;1673;1040;2666
1495;1513;553;795;1792;1806;3031;2779;73;2368;3047;1714;1040;2673
1493;1516;554;795;1792;1805;3030;2780;72;2366;3047;1722;1040;2670
1493;1516;554;795;1792;1805;3030;2780;72;2366;3047;1722;1040;2670
1500;1509;554;795;1787;1805;3032;2758;73;2367;3046;1491;1041;2641
1498;1517;553;794;1789;1807;3032;2718;71;2367;3046;1522;1041;2652
1499;1515;554;794;1789;1806;3032;2602;74;2367;3046;1506;1041;2649
1501;1518;552;795;1787;1803;3033;2525;71;2368;3046;1533;1041;2650
1422;1537;550;798;1752;1792;3033;2527;71;2351;3046;719;1041;2613
1517;1518;552;785;1748;1786;3035;2735;69;2280;3049;724;1030;1338
1507;1522;551;841;1755;1777;3033;2937;70;2271;3045;794;932;279
1507;1522;551;841;1755;1777;3033;2937;70;2271;3045;794;932;279
1529;1545;552;883;1756;1755;3032;2600;73;2331;3043;1096;869;290
1512;1523;552;874;1767;1752;3025;1056;1505;2259;3043;1171;869;282
1517;1535;553;869;1764;1753;3016;1728;2882;2109;3044;1200;871;285
1507;1485;553;863;1757;1778;3011;2041;2572;2162;3043;1129;869;286
1554;1466;553;849;1765;1801;3011;1941;1185;2213;3042;1130;934;276
1550;1462;552;834;1782;1817;2998;1929;1110;2210;3040;1174;1036;276
1567;1435;553;733;1771;1831;2960;2093;71;2295;3042;1250;1047;248
1569;1474;553;692;1783;1835;2581;2919;72;2296;3044;1119;1050;242
1578;1435;552;651;1781;1840;2611;2989;69;2276;3041;1859;1048;2904
1587;1439;553;600;1799;1846;2580;2961;74;2253;3038;2970;1048;3002
1551;1422;553;584;1798;1844;2595;2921;72;2249;3038;2986;1047;3004
1530;1471;553;584;1789;1843;2555;2916;71;2268;3037;2983;1046;3000
1559;1438;552;601;1790;1844;2532;2925;73;2241;3038;2983;1043;2994
1555;1443;553;620;1803;1853;2536;2924;70;2246;3038;2967;1040;2985
1539;1437;552;641;1809;1859;2835;2946;75;2234;3042;2619;1043;2911
1551;1492;554;661;1811;1857;2974;2981;72;2254;3044;1218;1042;1038
1523;1502;553;697;1812;1855;3015;2985;70;2260;3044;392;1032;241
1513;1545;553;763;1816;1847;3037;2909;73;2261;3042;202;1033;262
1481;1570;551;836;1819;1835;3040;2864;71;2267;3030;200;936;274
1475;1615;552;896;1811;1819;3043;2872;72;2271;3025;283;872;289
1472;1609;550;915;1803;1796;3046;2767;69;2278;3017;723;868;291
1487;1617;551;922;1804;1785;3046;1411;2700;2273;3007;849;870;293
1466;1627;551;927;1784;1786;3043;2080;2975;2280;3003;924;869;298
1517;1604;552;929;1785;1796;3044;2101;3003;2333;2996;982;870;287
1475;1620;552;929;1779;1799;3046;2080;3012;2339;2984;1024;870;300
1515;1607;552;931;1776;1796;3047;2065;3018;2339;2982;1067;869;300
1546;1589;552;936;1788;1794;3047;2051;3014;2357;3002;1075;869;300
1538;1574;553;938;1799;1792;3045;2037;3015;2359;3007;1098;869;293
1501;1600;552;937;1801;1790;3045;2062;3006;2332;3012;1102;869;300
1508;1561;550;935;1796;1790;3044;2035;2947;2326;3020;1110;869;297
1502;1556;552;932;1793;1798;3044;2000;1504;2330;3030;1046;869;294
1507;1520;552;924;1803;1804;3043;2008;69;2312;3035;1040;870;294
1465;1542;552;895;1796;1813;3037;2571;71;2299;3040;1054;869;282
1478;1512;553;837;1797;1826;3029;2965;71;2295;3044;1090;869;271
1472;1526;553;781;1790;1826;3013;3010;71;2279;3047;1127;868;258
1477;1495;553;763;1781;1829;2999;3014;72;2276;3049;1164;869;259
1488;1516;552;757;1779;1829;2993;3007;73;2274;3049;1021;870;258
1488;1516;552;757;1779;1829;2993;3007;73;2274;3049;1021;870;258
1484;1501;552;756;1782;1814;2661;3029;71;2276;3047;2488;923;1034
1484;1487;553;744;1771;1801;2651;3033;73;2280;3046;2182;1041;2763
1506;1472;553;737;1757;1787;2853;3031;72;2286;3045;433;1046;1511
1537;1479;552;738;1761;1783;2986;3024;70;2280;3044;384;995;253
1535;1460;553;769;1764;1778;3006;3017;72;2286;3039;773;1045;254
1552;1542;552;812;1766;1771;3038;2284;637;2311;3035;878;1039;274
1551;1558;553;876;1774;1772;3036;1635;2954;2210;3027;927;994;282
1564;1572;552;929;1770;1763;3036;2314;3019;2248;3016;1146;876;300
1554;1575;552;932;1778;1775;3038;2329;3024;2371;2998;1133;869;297
1532;1585;553;937;1775;1776;3035;2304;3025;2448;2990;1130;868;305
1565;1578;553;940;1780;1779;3037;2314;3025;2485;2986;1120;869;304
1557;1585;553;940;1785;1779;3036;2321;3022;2518;2991;1127;868;304
1558;1563;553;940;1785;1784;3036;2302;3021;2535;3004;1146;868;298
1538;1558;552;940;1811;1786;3033;2268;3018;2545;3011;1135;877;304
1524;1546;554;937;1801;1786;3021;2233;2992;2543;3014;1198;914;303
1543;1507;553;918;1784;1778;3004;2209;2886;2512;3023;1095;1005;294
1549;1457;553;879;1788;1785;2995;2012;756;2365;3030;1115;1030;274
1544;1460;553;778;1795;1801;2974;2458;70;2336;3040;1095;1042;259
1561;1423;551;688;1802;1813;2866;2782;68;2352;3045;1088;1046;235
1538;1417;553;625;1803;1828;2641;2988;69;2338;3046;1526;1049;1587
1571;1412;554;578;1802;1842;2507;2970;73;2278;3041;2984;1047;3003
1542;1444;552;577;1797;1839;2446;2929;73;2323;3039;2996;1043;3000
1551;1471;553;595;1804;1837;2166;2930;74;2350;3036;2998;1040;2996
1521;1454;552;611;1793;1831;2303;2864;73;2323;3038;2985;1039;2983
1545;1441;551;621;1797;1831;2242;2907;72;2327;3040;2985;1035;2974
1535;1450;552;637;1811;1831;2200;2955;72;2315;3042;2881;1034;2916
1526;1470;553;658;1813;1828;2872;2958;71;2312;3046;2274;1027;2208
1510;1517;553;684;1820;1831;2981;2980;72;2315;3045;1287;1000;270
1510;1517;553;684;1820;1831;2981;2980;72;2315;3045;1287;1000;270
1474;1582;553;859;1807;1791;3048;2974;74;2349;3035;209;882;281
1459;1585;551;884;1798;1779;3049;2362;432;2332;3028;573;870;289
1471;1595;553;905;1787;1780;3048;1498;2857;2326;3020;848;870;289
1492;1604;552;922;1778;1783;3047;2023;2992;2306;3012;931;870;297
1518;1599;552;930;1775;1784;3047;2040;2994;2324;3009;976;868;297
1513;1569;552;929;1781;1785;3045;2030;3010;2265;3009;977;869;294
1513;1571;554;931;1778;1789;3047;2057;3005;2250;3015;969;869;296
1541;1568;553;931;1787;1789;3047;2053;3005;2277;3023;932;869;298
1518;1578;553;930;1792;1790;3044;2090;2980;2283;3024;931;870;294
1526;1563;553;930;1789;1788;3044;2102;2901;2299;3033;931;869;299
1502;1553;553;929;1800;1795;3036;2075;1797;2357;3034;970;869;292
1493;1510;551;917;1802;1798;3037;2026;70;2369;3038;1010;870;286
1477;1514;552;874;1797;1810;3031;2278;70;2379;3042;989;869;283
1461;1481;552;797;1784;1818;3021;2886;68;2377;3045;970;869;267
1487;1473;551;742;1782;1828;2984;3009;72;2384;3048;949;869;257
1487;1473;551;742;1782;1828;2984;3009;72;2384;3048;949;869;257
1499;1411;553;650;1779;1839;2688;3019;69;2373;3044;2404;1046;2903
1513;1435;551;608;1755;1828;2652;2984;74;2347;3039;2840;1046;2967
1549;1449;552;637;1758;1821;2516;2999;73;2334;3041;2625;1046;2903
1556;1478;553;657;1767;1825;2428;3010;72;2330;3043;1737;1046;2052
1556;1459;553;667;1773;1819;2465;3021;71;2323;3045;264;1045;233
1550;1493;553;699;1788;1816;2977;3017;75;2308;3044;200;1047;244
1536;1526;553;762;1794;1812;3022;2465;537;2310;3038;197;1044;257
1550;1596;553;843;1793;1800;3033;1692;2958;2165;3033;657;1023;280
1496;1630;553;922;1784;1782;3036;1680;3013;2188;3023;842;889;297
1537;1606;552;930;1768;1779;3039;1884;3014;2281;3013;911;871;299
1570;1593;552;929;1781;1775;3039;1909;3017;2308;3010;952;868;306
1562;1564;552;931;1798;1771;3039;1957;3019;2333;2995;978;867;295
1538;1607;552;935;1799;1779;3039;1970;3021;2391;2983;1001;869;304
1538;1607;552;935;1799;1779;3039;1970;3021;2391;2983;1001;869;304
1527;1601;552;937;1799;1781;3041;1963;3022;2487;2981;997;870;296
1540;1569;552;937;1799;1785;3040;1927;3008;2416;3001;1009;870;305
1530;1568;552;937;1806;1788;3041;1852;2966;2309;3014;1005;868;299
1527;1550;553;931;1814;1786;3042;1806;2812;2379;3022;1013;870;302
1505;1539;553;930;1816;1785;3041;1813;651;2360;3029;1018;870;301
1492;1508;553;919;1811;1791;3036;2479;72;2334;3036;988;870;291
1479;1461;552;760;1806;1809;3000;2999;70;2364;3048;1151;868;255
1479;1461;551;706;1806;1809;3000;2999;71;2335;3048;1151;868;255
1467;1471;551;676;1798;1826;2583;3020;72;2331;3046;2234;1025;2203
1497;1403;552;603;1779;1829;2464;3005;71;2312;3042;2998;1046;2990
1514;1420;552;599;1765;1822;2448;2971;73;2284;3039;2988;1042;2980
1514;1420;552;599;1765;1822;2448;2971;73;2284;3039;2988;1042;2980
1537;1440;553;651;1777;1819;2488;2920;68;2275;3043;2823;1042;2916
1554;1450;553;655;1789;1823;2381;2961;73;2285;3044;2741;1041;2851
1530;1474;552;666;1800;1815;2340;2993;70;2293;3046;2319;1041;2517
1537;1491;552;702;1807;1810;2982;3011;73;2299;3046;1916;1036;1895
1478;1494;552;759;1808;1807;3027;2993;72;2316;3043;269;1042;253
1480;1541;552;795;1798;1811;3042;2876;70;2317;3043;199;1016;264
1480;1541;550;845;1798;1811;3042;2876;2038;2289;3043;199;1016;264
1441;1593;552;911;1770;1785;3043;1916;2936;2259;3028;435;872;292
1524;1588;552;921;1757;1780;3045;2203;2968;2256;3021;790;869;297
1566;1571;553;927;1778;1779;3044;2164;2985;2237;3010;709;870;292
1514;1586;552;928;1786;1781;3044;2132;3002;2197;3004;788;870;294
1537;1595;552;929;1790;1780;3043;2163;3019;2191;3013;875;870;291
1537;1595;552;929;1790;1780;3043;2163;3019;2191;3013;875;870;291
1536;1558;553;930;1798;1792;3042;2182;3011;2296;3026;943;870;290
1514;1551;553;930;1801;1792;3042;2113;2786;2343;3030;1241;869;295
1501;1523;553;928;1800;1795;3042;2004;648;2358;3037;1183;870;296
1487;1500;552;907;1802;1799;3039;2344;70;2371;3042;1008;867;286
1466;1507;551;856;1790;1809;3030;2879;73;2411;3047;977;868;284
1488;1468;552;774;1786;1816;3003;3009;71;2414;3050;995;868;256
1461;1486;552;731;1783;1826;2932;3014;70;2376;3051;944;919;252
1461;1486;552;731;1783;1826;2932;3014;71;2358;3051;944;919;252
1514;1412;553;609;1767;1830;2556;3006;70;2320;3046;2988;1045;2981
1527;1432;553;612;1763;1834;2559;2979;75;2308;3044;2975;1041;2973
1534;1456;553;630;1771;1827;2547;2973;70;2311;3045;2848;1045;2951
1529;1456;555;642;1771;1825;2443;2966;75;2307;3044;2762;1045;2915
1547;1440;552;651;1776;1828;2417;3001;71;2311;3043;2649;1044;2780
1537;1484;552;664;1788;1825;2560;3014;74;2295;3044;1420;1042;972
1543;1492;550;701;1790;1823;2999;3018;73;2309;3045;230;1032;249
1511;1532;552;772;1803;1811;3027;2960;69;2311;3041;200;1038;256
1489;1576;552;841;1798;1807;3041;2040;2084;2272;3037;225;972;277
1485;1639;551;908;1776;1787;3039;1453;3004;2148;3028;790;877;293
1506;1580;553;922;1761;1782;3040;2119;3002;2218;3018;1052;869;295
1559;1591;552;927;1768;1787;3041;2161;3011;2233;3012;1141;869;297
1536;1603;553;929;1793;1780;3041;2158;3024;2256;2982;1202;869;300
1543;1614;552;936;1796;1785;3041;2137;3026;2376;2977;1321;868;301
1530;1589;553;937;1794;1781;3042;2152;3024;2453;2981;1305;868;297
1544;1583;551;939;1801;1786;3041;2147;3018;2405;2998;1287;868;302
1527;1562;553;938;1808;1793;3042;2096;2989;2307;3008;1277;869;299
1519;1556;552;935;1807;1788;3042;2059;2776;2355;3019;1280;869;299
1505;1524;553;929;1814;1790;3041;1955;688;2363;3029;1272;869;297
1491;1503;552;919;1809;1800;3037;2512;71;2337;3034;1259;868;298
1472;1503;553;884;1802;1800;3029;2913;72;2318;3041;1291;870;283
1482;1463;552;789;1801;1807;3006;2999;69;2322;3045;1287;870;259
1484;1478;553;727;1800;1821;2978;3009;72;2314;3048;1272;944;251
1476;1440;553;669;1793;1829;2694;3019;70;2328;3045;2118;1043;2180
1515;1404;553;601;1777;1829;2532;2999;72;2337;3042;3000;1047;2993
1499;1432;552;606;1762;1827;2421;2960;71;2312;3039;2992;1037;2974
1536;1465;552;623;1763;1820;2330;2930;74;2319;3041;2943;1036;2934
1541;1461;552;643;1778;1823;2373;2934;73;2315;3043;2821;1039;2903
1552;1446;553;649;1788;1821;2302;2980;71;2314;3045;2544;1045;2805
1536;1439;553;653;1795;1822;2742;2997;70;2326;3045;1822;1046;2253
1519;1506;553;676;1800;1825;2992;3007;71;2320;3045;708;1043;524
1507;1490;552;732;1801;1810;3031;2992;75;2326;3042;202;1043;249
1505;1563;552;815;1796;1809;3042;2536;379;2312;3037;200;988;271
1489;1640;551;879;1798;1789;3043;1442;2946;2247;3033;732;920;286
1462;1593;552;913;1772;1774;3044;1876;2988;2317;3022;1168;871;288
1531;1606;552;926;1766;1771;3045;1910;2999;2309;3019;1320;869;293
1526;1584;552;928;1785;1779;3043;1779;3011;2320;3004;1313;869;296
1525;1573;551;929;1786;1782;3043;1787;3016;2332;3009;1322;869;300
1540;1567;553;930;1794;1780;3045;1637;3018;2337;3016;1294;869;293
1524;1560;552;929;1797;1786;3042;1678;3013;2335;3021;1327;869;297
1520;1561;552;928;1795;1793;3042;1751;2981;2343;3027;1370;868;295
1516;1550;553;929;1799;1793;3042;1715;2594;2356;3032;1345;870;300
1499;1532;554;927;1801;1792;3041;1825;89;2383;3037;1343;869;296
1496;1494;552;902;1805;1795;3039;2466;67;2366;3042;1324;869;291
1464;1495;551;842;1790;1809;3030;2880;69;2377;3048;1327;869;272
1481;1478;552;761;1786;1821;2998;3013;73;2381;3050;1343;869;258
1484;1461;552;731;1783;1825;2940;3022;72;2395;3051;1256;909;253
1475;1450;552;669;1782;1832;2677;3020;73;2379;3048;2685;1042;2720
1511;1404;553;606;1760;1828;2534;2998;71;2351;3046;2990;1047;2988
1536;1448;553;609;1760;1826;2480;2971;74;2316;3043;2972;1042;2976
1531;1447;553;630;1764;1827;2481;2964;74;2333;3043;2859;1045;2950
1559;1437;553;638;1769;1828;2280;2976;72;2323;3045;2788;1045;2913
1543;1455;554;657;1786;1825;2665;3014;71;2325;3047;966;1048;610
1543;1455;554;657;1786;1825;2665;3014;71;2325;3047;966;1048;610
1551;1490;553;675;1788;1820;3003;3019;71;2328;3048;195;1046;238
1528;1615;553;837;1800;1805;3042;1748;2441;2245;3039;258;1025;276
1487;1656;553;917;1789;1787;3043;1533;3020;2136;3029;518;889;301
1522;1592;552;926;1769;1778;3044;2016;3021;2237;3020;707;868;303
1577;1596;551;929;1783;1773;3047;2015;3027;2254;3008;992;870;291
1529;1600;552;930;1796;1771;3046;2011;3023;2302;2999;1059;867;297
1536;1594;552;930;1795;1774;3046;2021;3026;2339;2992;1077;867;294
1536;1594;552;930;1795;1774;3046;2021;3026;2339;2992;1077;867;294
1538;1592;552;936;1802;1780;3046;2033;3020;2325;2992;1112;868;298
1520;1576;552;936;1806;1789;3043;2011;2999;2347;3000;1124;870;300
1524;1564;552;935;1810;1792;3043;2027;2945;2375;3013;1126;869;298
1501;1556;553;932;1811;1791;3043;1977;2372;2363;3023;1132;869;294
1507;1532;552;929;1814;1788;3042;2223;117;2362;3029;1123;870;294
1474;1515;552;924;1811;1792;3037;2784;70;2361;3035;1109;869;300
1473;1495;552;899;1808;1792;3031;2970;71;2360;3042;1093;869;290
1455;1476;551;813;1804;1805;3014;3004;71;2339;3045;1075;869;270
1461;1468;551;726;1787;1820;2992;3004;73;2336;3049;1048;869;250
1488;1458;552;687;1779;1830;2774;3019;69;2342;3047;2264;961;1706
1479;1394;551;613;1782;1825;2543;3003;72;2327;3042;2997;1042;2977
1499;1426;552;604;1757;1824;2481;2976;73;2325;3039;2995;1041;2978
1527;1460;553;626;1763;1823;2454;2946;67;2354;3041;2923;1037;2934
1531;1460;553;656;1773;1821;2446;2986;74;2371;3043;2687;1040;2904
1544;1462;553;664;1785;1813;2521;3002;74;2319;3046;2357;1042;2577
1534;1480;553;705;1795;1815;2992;3009;73;2308;3045;1192;1043;1010
1499;1490;551;756;1798;1818;3030;2983;69;2331;3043;210;1042;260
1511;1538;553;809;1792;1811;3042;2547;550;2309;3041;202;1007;265
1511;1538;553;809;1792;1811;3042;2547;550;2309;3041;202;1007;265
1496;1640;552;876;1795;1797;3041;1421;2952;2221;3033;245;914;285
1536;1590;551;923;1762;1779;3044;2034;2998;2286;3018;809;870;291
1566;1580;551;929;1783;1769;3043;2103;3018;2263;3004;747;870;296
1534;1595;552;928;1786;1776;3042;2068;3019;2282;3000;846;870;290
1533;1589;553;929;1791;1771;3041;2034;3024;2307;3006;839;870;297
1540;1568;553;925;1795;1776;3041;2004;3027;2391;3010;948;871;292
1529;1563;554;929;1792;1786;3040;1981;3021;2434;3019;881;870;297
1529;1563;554;929;1792;1786;3040;1981;3021;2434;3019;881;870;297
1514;1540;553;928;1801;1795;3039;2077;2871;2361;3032;882;869;298
1496;1535;552;927;1804;1800;3038;2117;1035;2379;3037;944;870;303
1495;1511;553;908;1799;1796;3037;2387;71;2379;3042;949;870;293
1487;1493;551;872;1793;1807;3030;2843;71;2402;3045;931;867;280
1462;1475;552;776;1791;1820;2990;3000;72;2383;3050;1017;868;262
1487;1445;552;642;1793;1833;2623;3018;69;2350;3048;2845;1044;2918
1505;1404;552;605;1764;1833;2503;3001;70;2322;3044;2997;1044;2986
1530;1455;553;610;1762;1830;2434;2988;69;2337;3042;2968;1041;2962
1526;1447;554;631;1779;1825;2497;2972;74;2350;3044;2833;1044;2916
1550;1454;553;647;1773;1826;2328;2989;72;2346;3047;2794;1043;2869
1559;1462;553;658;1789;1822;2447;3012;73;2342;3047;2478;1044;2623
1524;1483;554;668;1802;1823;2804;3014;70;2341;3048;1273;1044;720
1519;1502;553;708;1799;1815;3016;3018;74;2344;3048;234;1044;244
1485;1511;553;775;1793;1815;3039;2953;70;2350;3047;199;1038;263
1521;1611;552;835;1798;1805;3047;1935;1914;2306;3041;199;929;279
1464;1634;552;910;1774;1789;3046;1545;2999;2253;3031;520;870;296
1505;1604;553;924;1758;1779;3047;2265;3007;2300;3024;910;870;293
1570;1582;552;928;1775;1776;3046;2319;3010;2312;3014;1025;868;295
1545;1593;552;927;1781;1769;3045;2282;3016;2287;3002;1042;870;298
1542;1597;553;928;1786;1771;3047;2296;3024;2306;2995;1103;869;296
1536;1593;553;931;1797;1776;3045;2307;3028;2312;2986;1137;870;296
1525;1580;553;932;1790;1773;3043;2310;3028;2424;3001;1150;869;298
1547;1559;552;932;1793;1780;3043;2313;3022;2367;3019;1142;869;296
1524;1540;553;933;1802;1791;3044;2299;3004;2374;3024;1104;870;299
1514;1556;551;932;1799;1789;3044;2188;2785;2410;3032;1097;869;296
1481;1531;553;908;1803;1794;3037;2522;71;2389;3043;1054;870;289
1490;1493;553;864;1796;1798;3024;2927;72;2380;3048;1079;869;278
1476;1493;554;758;1793;1812;2997;3008;69;2404;3052;1073;870;258
1503;1458;553;705;1795;1824;2965;3017;70;2391;3054;1063;869;245
1465;1493;553;690;1791;1836;2616;3020;74;2379;3051;2416;923;1153
1471;1409;553;635;1785;1826;2522;3012;72;2321;3047;2989;1038;2935
1511;1426;552;611;1762;1823;2433;3010;73;2305;3046;2985;1043;2971
1515;1446;552;626;1770;1820;2473;2995;71;2338;3043;2894;1042;2926
1537;1442;551;641;1777;1822;2458;2991;73;2340;3043;2787;1043;2844
1546;1458;552;664;1780;1819;2320;3000;70;2333;3044;2667;1038;2466
1544;1502;552;687;1797;1824;2647;3010;73;2292;3045;2110;1041;1839
1497;1477;552;723;1798;1809;3007;3019;72;2280;3045;253;1043;247
1493;1525;552;775;1794;1812;3034;2968;72;2287;3044;201;1037;258
1512;1591;551;833;1799;1801;3043;1914;1959;2278;3036;199;953;274
1465;1622;552;905;1774;1785;3041;1366;2996;2230;3028;411;873;291
1508;1588;552;916;1758;1776;3042;2169;2990;2283;3021;677;869;292
1563;1574;551;920;1773;1779;3042;2156;3003;2245;3013;678;870;292
1548;1586;552;927;1793;1776;3043;2137;3014;2220;3001;768;869;297
1532;1601;552;928;1793;1781;3042;2154;3020;2266;2990;896;870;295
1521;1603;551;928;1794;1778;3041;2146;3023;2301;2981;934;868;300
1535;1565;553;929;1798;1791;3042;2148;3017;2372;3005;926;869;300
1526;1562;552;929;1805;1793;3043;2058;2993;2365;3018;943;868;301
1512;1549;553;928;1804;1792;3043;2041;2870;2392;3024;975;869;301
1488;1528;553;928;1802;1795;3042;1968;677;2384;3033;980;869;296
1493;1515;552;917;1802;1794;3040;2653;72;2371;3040;953;870;295
1484;1481;551;871;1803;1804;3026;2939;67;2392;3046;982;871;282
1467;1482;551;784;1795;1811;2995;3007;70;2405;3048;963;869;264
1481;1463;551;719;1786;1822;2939;3020;71;2400;3050;1415;976;885
1477;1425;551;628;1782;1820;2649;3024;70;2370;3046;2924;1044;2953
1515;1414;552;583;1768;1827;2559;2989;75;2335;3042;3007;1046;2993
1525;1438;551;603;1762;1825;2569;2961;73;2311;3042;2992;1040;2975
1528;1443;552;641;1773;1827;2610;2911;72;2309;3042;2931;1041;2953
1542;1458;553;656;1780;1829;2468;2931;73;2305;3044;2890;1041;2916
1554;1455;553;660;1791;1821;2381;2983;69;2315;3045;2725;1044;2775
1539;1464;553;664;1796;1822;2716;3001;71;2296;3048;2072;1044;2030
1533;1490;553;699;1804;1821;3008;3011;72;2293;3047;387;1043;237
1493;1501;553;760;1806;1817;3037;2964;74;2327;3046;200;1043;258
1505;1557;552;821;1800;1812;3046;2543;322;2309;3041;199;987;275
1471;1629;553;891;1795;1796;3045;1703;2902;2263;3035;454;878;283
1469;1613;552;915;1768;1778;3046;1955;2992;2258;3028;970;868;288
1540;1597;552;926;1785;1775;3046;2058;2997;2279;3008;1146;868;299
1543;1573;552;928;1793;1775;3046;2174;3019;2260;3005;1140;868;296
1529;1585;552;929;1794;1776;3044;2221;3022;2275;3005;1158;869;297
1534;1571;554;929;1796;1775;3042;2201;3024;2296;3010;1156;869;298
1524;1556;552;928;1798;1787;3043;2225;3021;2334;3016;1119;869;298
1520;1567;553;929;1800;1793;3044;2275;3001;2356;3022;1163;870;301
1516;1545;554;927;1798;1799;3044;2152;2740;2372;3031;1177;870;296
1498;1532;554;927;1801;1803;3043;1987;240;2363;3036;1186;871;292
1500;1511;553;909;1804;1808;3039;2673;69;2360;3040;1187;870;288
1466;1521;552;868;1796;1811;3028;2938;71;2358;3047;1146;869;281
1465;1472;552;780;1782;1814;3010;3010;70;2355;3050;1205;869;261
1488;1486;552;712;1785;1825;2985;3014;72;2337;3052;1129;870;247
1469;1473;553;702;1783;1829;2704;3025;72;2332;3049;2093;955;1402
1466;1415;552;639;1773;1825;2589;3017;72;2321;3046;2959;1038;2914
1519;1431;554;615;1764;1830;2560;3005;73;2324;3044;2983;1042;2961
1526;1449;554;623;1766;1823;2562;3002;69;2334;3044;2913;1042;2934
1537;1451;554;645;1766;1817;2508;3001;70;2334;3047;2795;1044;2793
1546;1471;554;667;1775;1822;2370;3014;74;2336;3048;2602;1043;2561
1540;1483;553;693;1786;1816;2510;3023;69;2338;3049;821;1043;502
1521;1492;553;721;1787;1809;2992;3024;74;2347;3050;200;1044;244
1510;1506;553;771;1786;1809;3029;2792;71;2324;3044;201;1038;261
1512;1598;552;841;1789;1805;3040;2000;2697;2230;3040;354;999;272
1480;1628;553;912;1767;1791;3042;1533;3014;2185;3028;889;881;286
1523;1590;553;925;1757;1782;3043;2080;3016;2241;3017;1032;869;297
1562;1598;553;929;1768;1774;3042;2095;3020;2276;3010;933;869;293
1548;1611;552;928;1792;1774;3040;2082;3023;2427;2980;946;869;294
1547;1594;553;928;1800;1779;3039;2069;3024;2493;2973;1002;869;299
1534;1585;552;927;1799;1782;3039;2059;3022;2488;2980;1010;870;304
1538;1572;552;929;1803;1790;3040;2049;3017;2425;2998;994;871;300
1529;1555;552;932;1807;1798;3040;1881;2982;2355;3008;992;870;300
1516;1558;552;930;1808;1797;3041;1912;2696;2379;3020;978;869;301
1509;1516;552;930;1820;1795;3040;2026;383;2367;3030;998;869;294
1480;1517;551;915;1806;1801;3035;2724;69;2349;3037;1077;870;300
1492;1477;550;870;1813;1806;3027;2959;69;2381;3044;1040;870;283
1458;1472;551;778;1810;1820;2997;3003;72;2359;3049;1086;869;262
1470;1460;551;720;1796;1826;2954;3013;72;2328;3051;1031;870;247
1467;1476;551;679;1795;1834;2642;3014;71;2333;3047;2344;1016;2101
1492;1417;552;605;1780;1831;2575;3008;71;2285;3042;2999;1042;2975
1499;1425;552;608;1765;1825;2568;2998;70;2330;3042;2988;1040;2969
1516;1466;554;636;1767;1825;2553;2987;71;2345;3043;2913;1039;2912
1541;1458;552;666;1782;1816;2341;3008;72;2331;3046;2625;1040;2622
1541;1458;552;677;1782;1816;2341;3008;68;2340;3046;2625;1040;2622
1541;1482;552;685;1793;1822;2747;3016;76;2318;3046;1013;1043;855
1488;1525;552;799;1788;1813;3037;2971;73;2327;3044;201;1038;268
1513;1572;553;854;1800;1807;3044;2076;2010;2261;3038;199;959;280
1466;1626;552;905;1780;1791;3042;1311;3000;2150;3029;632;877;291
1504;1598;553;914;1762;1781;3044;2070;3001;2216;3026;986;867;303
1504;1598;553;914;1762;1781;3044;2070;3001;2216;3026;986;867;303
1526;1596;552;928;1784;1777;3044;2043;3020;2217;3002;949;867;300
1535;1599;552;927;1787;1779;3044;2061;3026;2244;2994;989;868;297
1538;1590;552;927;1792;1781;3044;2084;3026;2289;2983;996;870;293
1541;1578;553;929;1793;1779;3043;2091;3023;2369;2991;1027;870;308
1540;1553;553;928;1801;1787;3043;2062;3020;2337;3006;1013;870;287
1518;1546;553;928;1805;1795;3044;2026;3012;2331;3014;997;871;305
1518;1546;553;928;1805;1795;3044;2026;3012;2331;3014;997;871;305
